OrderID,OrderDate,Country,Product,QuantityOrdered,Price
1564786,2020-11-04,Ghana,charging cable,5,11.95
1566388,2020-11-04,,mouse pad,7,5.99
1564849,2020-11-04,Estonia,mouse pad,4,5.99
1564666,2020-11-04,Myanmar,mouse pad,3,5.99
1565912,2020-11-04,El Salvador,wireless mouse,9,25.99
1566233,2020-11-04,Portugal,laptop,14,900.0
1565840,2020-11-04,French Southern Territories,headphones,9,99.99
1565388,2020-11-04,Tonga,wireless mouse,13,25.99
1565301,2020-11-04,Slovakia,pencil,9,0.99
1564777,2020-11-04,Viet Nam,wireless mouse,13,25.99
1565896,2020-11-04,Belgium,charging cable,4,11.95
1564858,2020-11-04,"Bonaire, Sint Eustatius and Saba",pencil,8,0.99
1566136,2020-11-04,French Polynesia,mouse pad,3,5.99
1565717,2020-11-04,Belarus,wireless mouse,8,25.99
1566509,2020-11-04,,wireless mouse,9,25.99
1564917,2020-11-04,Luxembourg,notebook,1,4.99
1566562,2020-11-04,Guinea,eraser,15,0.49
1565574,2020-11-04,Antigua and Barbuda,wireless mouse,8,25.99
1565789,2020-11-04,Burkina Faso,notebook,10,4.99
1566210,2020-11-04,South Africa,laptop,15,900.0
1565723,2020-11-04,Viet Nam,headphones,3,99.99
1565526,2020-11-04,Iraq,ruler,6,3.99
1566759,2020-11-04,Italy,eraser,3,0.49
1566284,2020-11-05,Morocco,wireless mouse,10,25.99
1565461,2020-11-05,"Korea, Democratic People's Republic of",laptop,2,900.0
1565059,2020-11-05,Bosnia and Herzegovina,wireless mouse,3,25.99
1565441,2020-11-05,San Marino,charging cable,10,11.95
1565872,2020-11-05,United Kingdom,AA batteries (4-pack),5,3.99
1565468,2020-11-05,,headphones,9,99.99
1564938,2020-11-05,Saint Lucia,ruler,13,3.99
1566518,2020-11-05,Kiribati,laptop,8,900.0
1565861,2020-11-05,French Southern Territories,headphones,6,99.99
1565571,2020-11-05,Niger,mouse pad,2,5.99
1565845,2020-11-05,Slovakia,pencil,15,0.99
1564916,2020-11-05,Morocco,laptop,11,900.0
1564965,2020-11-05,Malta,ruler,7,3.99
1565525,2020-11-05,Antarctica,mouse pad,15,5.99
1565514,2020-11-05,Bahamas,wireless mouse,4,25.99
1564629,2020-11-05,Georgia,pencil,8,0.99
1566333,2020-11-05,Wallis and Futuna,eraser,15,0.49
1565511,2020-11-05,Fiji,laptop,15,900.0
1565505,2020-11-05,Paraguay,notebook,5,4.99
1565997,2020-11-05,,charging cable,2,11.95
1566642,2020-11-05,"Korea, Democratic People's Republic of",eraser,9,0.49
1566412,2020-11-05,Kenya,pencil,9,0.99
1566090,2020-11-05,Anguilla,headphones,8,99.99
1566115,2020-11-05,Kyrgyzstan,wireless mouse,3,25.99
1565008,2020-11-05,Isle of Man,wireless mouse,6,25.99
1565024,2020-11-05,Algeria,pencil,4,0.99
1565580,2020-11-05,Jordan,laptop,4,900.0
1565899,2020-11-05,Trinidad and Tobago,AA batteries (4-pack),2,3.99
1564656,2020-11-05,Ecuador,charging cable,3,11.95
1565900,2020-11-05,Gibraltar,laptop,1,900.0
1566551,2020-11-05,Trinidad and Tobago,mouse pad,15,5.99
1565668,2020-11-05,Curaçao,eraser,7,0.49
1565129,2020-11-05,Suriname,pencil,15,0.99
1566160,2020-11-05,Lebanon,laptop,6,900.0
1564581,2020-11-05,Marshall Islands,laptop,2,900.0
1564802,2020-11-05,Cyprus,eraser,4,0.49
1566429,2020-11-05,Eritrea,wireless mouse,15,25.99
1565693,2020-11-05,"Moldova, Republic of",charging cable,5,11.95
1565701,2020-11-05,Kuwait,pencil,12,0.99
1566038,2020-11-05,Ethiopia,notebook,15,4.99
1565315,2020-11-05,Lao People's Democratic Republic,laptop,10,900.0
1564709,2020-11-05,United States,mouse pad,1,5.99
1566753,2020-11-05,Honduras,charging cable,7,11.95
1565943,2020-11-05,Djibouti,laptop,11,900.0
1565948,2020-11-05,Cyprus,wireless mouse,11,25.99
1564563,2020-11-05,Gabon,headphones,8,99.99
1565298,2020-11-05,Sweden,pencil,9,0.99
1566440,2020-11-05,Ecuador,mouse pad,12,5.99
1566755,2020-11-05,Spain,wireless mouse,6,25.99
1564744,2020-11-05,Italy,eraser,14,0.49
1564547,2020-11-05,"Congo, The Democratic Republic of the",pen,10,1.25
1565376,2020-11-05,Tokelau,charging cable,7,11.95
1565978,2020-11-05,Benin,mouse pad,2,5.99
1565158,2020-11-05,Albania,eraser,14,0.49
1566786,2020-11-05,Chad,pen,13,1.25
1565115,2020-11-05,Monaco,mouse pad,13,5.99
1565646,2020-11-05,Slovenia,pen,10,1.25
1566645,2020-11-05,Russian Federation,charging cable,11,11.95
1566056,2020-11-05,Kyrgyzstan,headphones,13,99.99
1566701,2020-11-05,"Micronesia, Federated States of",laptop,6,900.0
1565659,2020-11-05,Norway,charging cable,5,11.95
1564941,2020-11-05,Liechtenstein,laptop,14,900.0
1564688,2020-11-05,Madagascar,laptop,12,900.0
1564831,2020-11-05,Sao Tome and Principe,wireless mouse,15,25.99
1566151,2020-11-05,Australia,wireless mouse,13,25.99
1566666,2020-11-06,Latvia,laptop,2,900.0
1565244,2020-11-06,"Venezuela, Bolivarian Republic of",pencil,3,0.99
1566216,2020-11-06,Zambia,notebook,8,4.99
1566543,2020-11-06,Uzbekistan,AA batteries (4-pack),8,3.99
1565426,2020-11-06,Angola,laptop,4,900.0
1565211,2020-11-06,Timor-Leste,charging cable,11,11.95
1566190,2020-11-06,Iraq,wireless mouse,5,25.99
1566140,2020-11-06,Jordan,laptop,15,900.0
1566670,2020-11-06,Georgia,headphones,5,99.99
1565251,2020-11-06,Bhutan,charging cable,9,11.95
1565216,2020-11-06,Puerto Rico,eraser,10,0.49
1566679,2020-11-06,New Zealand,wireless mouse,1,25.99
1565225,2020-11-06,Cyprus,charging cable,14,11.95
1566221,2020-11-06,Eswatini,pen,2,1.25
1566203,2020-11-06,Tuvalu,laptop,5,900.0
1566444,2020-11-06,Mexico,pencil,10,0.99
1565541,2020-11-06,Ghana,laptop,9,900.0
1565239,2020-11-06,Belgium,mouse pad,3,5.99
1565415,2020-11-06,Sierra Leone,charging cable,1,11.95
1565547,2020-11-06,Grenada,wireless mouse,8,25.99
1565964,2020-11-06,Croatia,AA batteries (4-pack),12,3.99
1564958,2020-11-06,Sierra Leone,charging cable,1,11.95
1566123,2020-11-06,Mexico,charging cable,5,11.95
1566143,2020-11-06,Tokelau,AA batteries (4-pack),8,3.99
1565114,2020-11-06,Philippines,wireless mouse,6,25.99
1565873,2020-11-06,Spain,pencil,5,0.99
1565362,2020-11-06,"Tanzania, United Republic of",charging cable,9,11.95
1566631,2020-11-06,Wallis and Futuna,mouse pad,2,5.99
1566285,2020-11-06,Svalbard and Jan Mayen,laptop,14,900.0
1565138,2020-11-06,Vanuatu,wireless mouse,3,25.99
1565349,2020-11-06,Japan,headphones,3,99.99
1565003,2020-11-06,Guernsey,eraser,15,0.49
1565484,2020-11-06,Marshall Islands,mouse pad,2,5.99
1565035,2020-11-06,Sudan,laptop,10,900.0
1565081,2020-11-06,Somalia,pencil,10,0.99
1566439,2020-11-06,Botswana,notebook,6,4.99
1566269,2020-11-06,China,charging cable,10,11.95
1565453,2020-11-06,Sierra Leone,wireless mouse,9,25.99
1566173,2020-11-06,Australia,charging cable,11,11.95
1566660,2020-11-06,"Congo, The Democratic Republic of the",laptop,8,900.0
1565095,2020-11-06,Antigua and Barbuda,wireless mouse,15,25.99
1564977,2020-11-06,Nauru,charging cable,9,11.95
1565512,2020-11-06,Togo,laptop,14,900.0
1565941,2020-11-06,Zambia,pen,14,1.25
1565400,2020-11-06,Niger,wireless mouse,7,25.99
1564968,2020-11-06,Norfolk Island,AA batteries (4-pack),2,3.99
1566167,2020-11-06,Guernsey,eraser,10,0.49
1565980,2020-11-06,Mexico,laptop,13,900.0
1566197,2020-11-06,Oman,laptop,9,900.0
1564811,2020-11-06,Kuwait,pencil,8,0.99
1565684,2020-11-06,Italy,charging cable,14,11.95
1566051,2020-11-06,Suriname,pen,10,1.25
1566023,2020-11-06,Georgia,wireless mouse,6,25.99
1566054,2020-11-06,Guinea,charging cable,11,11.95
1565784,2020-11-06,"Saint Helena, Ascension and Tristan da Cunha",laptop,14,900.0
1566033,2020-11-06,Mongolia,mouse pad,13,5.99
1566470,2020-11-06,Malta,laptop,15,900.0
1566410,2020-11-06,Guam,eraser,11,0.49
1566724,2020-11-06,Saudi Arabia,wireless mouse,2,25.99
1565610,2020-11-06,Western Sahara,laptop,10,900.0
1565613,2020-11-06,Netherlands,laptop,1,900.0
1564804,2020-11-06,Isle of Man,wireless mouse,13,25.99
1565757,2020-11-06,Suriname,charging cable,1,11.95
1566013,2020-11-06,Bhutan,notebook,6,4.99
1566028,2020-11-06,Mauritius,laptop,8,900.0
1565767,2020-11-06,Azerbaijan,wireless mouse,12,25.99
1565751,2020-11-06,Tajikistan,laptop,7,900.0
1566373,2020-11-06,Cameroon,pencil,2,0.99
1566459,2020-11-06,Chad,laptop,15,900.0
1566047,2020-11-06,Australia,wireless mouse,10,25.99
1565592,2020-11-06,South Africa,headphones,2,99.99
1564662,2020-11-06,Philippines,mouse pad,14,5.99
1565570,2020-11-06,Guadeloupe,wireless mouse,4,25.99
1565639,2020-11-06,United States,mouse pad,7,5.99
1565795,2020-11-06,Vanuatu,AA batteries (4-pack),15,3.99
1564843,2020-11-06,Russian Federation,wireless mouse,5,25.99
1565560,2020-11-06,Tokelau,AA batteries (4-pack),8,3.99
1566736,2020-11-06,Belarus,mouse pad,6,5.99
1564699,2020-11-06,Indonesia,charging cable,2,11.95
1564862,2020-11-06,Eritrea,mouse pad,10,5.99
1564863,2020-11-06,Syrian Arab Republic,mouse pad,4,5.99
1565792,2020-11-06,Croatia,ruler,14,3.99
1566764,2020-11-06,Hong Kong,mouse pad,2,5.99
1565719,2020-11-06,Guernsey,pencil,1,0.99
1565036,2020-11-07,Bosnia and Herzegovina,laptop,14,900.0
1566601,2020-11-07,Cayman Islands,laptop,11,900.0
1565765,2020-11-07,Suriname,headphones,14,99.99
1565744,2020-11-07,Vanuatu,headphones,4,99.99
1565025,2020-11-07,Guyana,mouse pad,8,5.99
1565473,2020-11-07,Germany,ruler,7,3.99
1564881,2020-11-07,Faroe Islands,ruler,13,3.99
1564595,2020-11-07,Cameroon,headphones,13,99.99
1565923,2020-11-07,Cocos (Keeling) Islands,headphones,7,99.99
1565466,2020-11-07,Argentina,wireless mouse,14,25.99
1564884,2020-11-07,Guinea,wireless mouse,7,25.99
1566283,2020-11-07,Bouvet Island,wireless mouse,6,25.99
1565080,2020-11-07,,pencil,14,0.99
1564768,2020-11-07,Somalia,headphones,3,99.99
1566733,2020-11-07,New Zealand,charging cable,7,11.95
1566547,2020-11-07,Thailand,laptop,5,900.0
1565632,2020-11-07,Guinea,pencil,10,0.99
1565898,2020-11-07,Brazil,charging cable,9,11.95
1566781,2020-11-07,Yemen,wireless mouse,14,25.99
1566058,2020-11-07,Czechia,laptop,15,900.0
1565625,2020-11-07,Nauru,headphones,9,99.99
1564600,2020-11-07,Viet Nam,headphones,8,99.99
1565889,2020-11-07,Anguilla,notebook,14,4.99
1565449,2020-11-07,"Bonaire, Sint Eustatius and Saba",pencil,1,0.99
1566152,2020-11-07,Benin,wireless mouse,14,25.99
1565383,2020-11-07,Mauritius,pen,13,1.25
1565451,2020-11-07,Timor-Leste,laptop,13,900.0
1566648,2020-11-07,Lao People's Democratic Republic,headphones,3,99.99
1565783,2020-11-07,Monaco,headphones,9,99.99
1566004,2020-11-07,Lesotho,wireless mouse,14,25.99
1565044,2020-11-07,French Polynesia,headphones,10,99.99
1564623,2020-11-07,Belgium,mouse pad,2,5.99
1565117,2020-11-07,"Tanzania, United Republic of",headphones,15,99.99
1566525,2020-11-07,Germany,mouse pad,11,5.99
1566350,2020-11-07,El Salvador,charging cable,5,11.95
1565410,2020-11-07,Yemen,headphones,10,99.99
1565495,2020-11-07,Réunion,laptop,2,900.0
1566447,2020-11-07,French Polynesia,mouse pad,4,5.99
1566223,2020-11-07,Ghana,laptop,12,900.0
1565187,2020-11-07,Nepal,laptop,4,900.0
1566048,2020-11-07,"Venezuela, Bolivarian Republic of",headphones,12,99.99
1565691,2020-11-07,Lebanon,mouse pad,13,5.99
1564561,2020-11-07,Mali,wireless mouse,13,25.99
1566039,2020-11-07,Nepal,notebook,5,4.99
1564705,2020-11-07,Finland,pen,5,1.25
1565868,2020-11-07,Cuba,wireless mouse,6,25.99
1566105,2020-11-07,Papua New Guinea,notebook,9,4.99
1565860,2020-11-07,"Taiwan, Province of China",headphones,12,99.99
1564663,2020-11-07,Guadeloupe,pencil,2,0.99
1564737,2020-11-07,Kazakhstan,laptop,2,900.0
1564571,2020-11-07,Hungary,headphones,5,99.99
1565082,2020-11-07,San Marino,wireless mouse,15,25.99
1566493,2020-11-07,Austria,mouse pad,13,5.99
1565940,2020-11-07,Israel,pencil,15,0.99
1564734,2020-11-07,Ethiopia,wireless mouse,5,25.99
1565200,2020-11-07,Burkina Faso,laptop,15,900.0
1565554,2020-11-07,United States Minor Outlying Islands,notebook,2,4.99
1564582,2020-11-07,Sri Lanka,pencil,9,0.99
1564544,2020-11-07,French Polynesia,ruler,13,3.99
1565006,2020-11-07,Heard Island and McDonald Islands,wireless mouse,11,25.99
1565005,2020-11-07,Switzerland,wireless mouse,4,25.99
1566418,2020-11-07,Saudi Arabia,notebook,10,4.99
1565002,2020-11-07,Curaçao,charging cable,8,11.95
1565680,2020-11-07,Switzerland,headphones,11,99.99
1566490,2020-11-07,Paraguay,wireless mouse,3,25.99
1565741,2020-11-07,Northern Mariana Islands,wireless mouse,12,25.99
1566116,2020-11-07,Liberia,wireless mouse,12,25.99
1564652,2020-11-07,Poland,wireless mouse,2,25.99
1564912,2020-11-07,"Moldova, Republic of",mouse pad,14,5.99
1565716,2020-11-07,Martinique,notebook,4,4.99
1566549,2020-11-07,Iraq,laptop,5,900.0
1564712,2020-11-08,Portugal,AA batteries (4-pack),8,3.99
1566267,2020-11-08,Panama,wireless mouse,12,25.99
1565100,2020-11-08,Austria,AA batteries (4-pack),15,3.99
1566597,2020-11-08,"Korea, Democratic People's Republic of",laptop,7,900.0
1566150,2020-11-08,Greece,wireless mouse,14,25.99
1566222,2020-11-08,Georgia,pencil,13,0.99
1565959,2020-11-08,Maldives,ruler,13,3.99
1564604,2020-11-08,"Tanzania, United Republic of",charging cable,1,11.95
1566395,2020-11-08,Luxembourg,wireless mouse,8,25.99
1565086,2020-11-08,Gabon,headphones,7,99.99
1564774,2020-11-08,Liechtenstein,pencil,3,0.99
1565102,2020-11-08,Hungary,charging cable,14,11.95
1564693,2020-11-08,Belarus,notebook,13,4.99
1565944,2020-11-08,Bosnia and Herzegovina,notebook,9,4.99
1566253,2020-11-08,Botswana,laptop,7,900.0
1566489,2020-11-08,Paraguay,laptop,6,900.0
1566763,2020-11-08,Chad,headphones,11,99.99
1565343,2020-11-08,Solomon Islands,notebook,4,4.99
1565977,2020-11-08,Seychelles,wireless mouse,2,25.99
1566163,2020-11-08,Mongolia,pen,9,1.25
1565811,2020-11-08,Vanuatu,wireless mouse,4,25.99
1566405,2020-11-08,Saint Kitts and Nevis,laptop,3,900.0
1566743,2020-11-08,Uruguay,mouse pad,11,5.99
1565801,2020-11-08,Gibraltar,notebook,8,4.99
1566258,2020-11-08,Luxembourg,notebook,2,4.99
1565162,2020-11-08,Réunion,notebook,1,4.99
1565733,2020-11-08,Guatemala,headphones,6,99.99
1566263,2020-11-08,"Palestine, State of",AA batteries (4-pack),5,3.99
1566590,2020-11-08,Chile,pen,7,1.25
1564827,2020-11-08,Gambia,pen,12,1.25
1566380,2020-11-08,France,wireless mouse,11,25.99
1564596,2020-11-08,"Bolivia, Plurinational State of",headphones,4,99.99
1565917,2020-11-08,Saint Barthélemy,headphones,6,99.99
1566230,2020-11-08,Faroe Islands,laptop,1,900.0
1564573,2020-11-08,Wallis and Futuna,pencil,2,0.99
1566194,2020-11-08,Timor-Leste,laptop,6,900.0
1565207,2020-11-08,Austria,pencil,5,0.99
1566630,2020-11-08,Kyrgyzstan,charging cable,5,11.95
1565886,2020-11-08,Indonesia,mouse pad,11,5.99
1565616,2020-11-08,American Samoa,notebook,4,4.99
1566303,2020-11-08,Cambodia,laptop,11,900.0
1565577,2020-11-08,Grenada,charging cable,5,11.95
1566520,2020-11-08,Fiji,charging cable,7,11.95
1565523,2020-11-08,Grenada,headphones,3,99.99
1565879,2020-11-08,Equatorial Guinea,wireless mouse,7,25.99
1566122,2020-11-08,Switzerland,wireless mouse,5,25.99
1565474,2020-11-08,Sri Lanka,wireless mouse,14,25.99
1566118,2020-11-08,Brunei Darussalam,laptop,3,900.0
1565601,2020-11-08,Gibraltar,eraser,5,0.49
1564915,2020-11-08,Latvia,mouse pad,3,5.99
1564634,2020-11-08,Hong Kong,charging cable,11,11.95
1564636,2020-11-08,South Georgia and the South Sandwich Islands,headphones,12,99.99
1564894,2020-11-08,Solomon Islands,mouse pad,9,5.99
1564607,2020-11-08,Central African Republic,wireless mouse,1,25.99
1565838,2020-11-08,Oman,laptop,2,900.0
1566114,2020-11-08,Papua New Guinea,headphones,10,99.99
1564543,2020-11-08,Pitcairn,wireless mouse,13,25.99
1564993,2020-11-08,Sweden,AA batteries (4-pack),5,3.99
1564991,2020-11-08,Kyrgyzstan,charging cable,7,11.95
1564638,2020-11-08,Djibouti,pencil,13,0.99
1565585,2020-11-08,Kiribati,wireless mouse,5,25.99
1566337,2020-11-08,Tunisia,notebook,4,4.99
1565011,2020-11-08,Qatar,ruler,11,3.99
1565258,2020-11-08,China,eraser,5,0.49
1566424,2020-11-08,Somalia,laptop,2,900.0
1566641,2020-11-08,,notebook,7,4.99
1565265,2020-11-08,Myanmar,mouse pad,8,5.99
1566357,2020-11-08,Mongolia,pencil,8,0.99
1566486,2020-11-08,Yemen,eraser,14,0.49
1564853,2020-11-08,Madagascar,wireless mouse,1,25.99
1566325,2020-11-08,Hungary,laptop,9,900.0
1565052,2020-11-08,Wallis and Futuna,pencil,8,0.99
1565628,2020-11-08,Angola,pen,2,1.25
1566503,2020-11-08,Mexico,laptop,14,900.0
1565890,2020-11-08,Nepal,charging cable,15,11.95
1564927,2020-11-08,Kiribati,AA batteries (4-pack),5,3.99
1564675,2020-11-08,Burkina Faso,AA batteries (4-pack),11,3.99
1566133,2020-11-08,Hungary,laptop,13,900.0
1566483,2020-11-08,Guyana,pencil,11,0.99
1565887,2020-11-08,China,laptop,3,900.0
1566280,2020-11-08,Ireland,pencil,10,0.99
1565527,2020-11-08,Peru,charging cable,11,11.95
1565292,2020-11-09,Honduras,notebook,11,4.99
1564978,2020-11-09,Bangladesh,headphones,10,99.99
1565539,2020-11-09,Bulgaria,laptop,8,900.0
1564947,2020-11-09,Morocco,wireless mouse,2,25.99
1566239,2020-11-09,Suriname,charging cable,12,11.95
1566664,2020-11-09,Papua New Guinea,charging cable,6,11.95
1564674,2020-11-09,Russian Federation,ruler,12,3.99
1565313,2020-11-09,Colombia,notebook,4,4.99
1564935,2020-11-09,Trinidad and Tobago,charging cable,3,11.95
1564962,2020-11-09,Saint Lucia,mouse pad,5,5.99
1566387,2020-11-09,Ukraine,AA batteries (4-pack),6,3.99
1565803,2020-11-09,Italy,eraser,10,0.49
1565287,2020-11-09,Norway,charging cable,3,11.95
1564976,2020-11-09,Svalbard and Jan Mayen,mouse pad,1,5.99
1565706,2020-11-09,Costa Rica,notebook,12,4.99
1566015,2020-11-09,Ecuador,pencil,6,0.99
1566188,2020-11-09,Paraguay,laptop,14,900.0
1566774,2020-11-09,Syrian Arab Republic,charging cable,5,11.95
1565513,2020-11-09,Israel,pencil,2,0.99
1566099,2020-11-09,Saudi Arabia,eraser,1,0.49
1564568,2020-11-09,Tokelau,mouse pad,10,5.99
1566719,2020-11-09,Sudan,headphones,9,99.99
1565295,2020-11-09,Djibouti,ruler,11,3.99
1566109,2020-11-09,French Polynesia,pencil,10,0.99
1566718,2020-11-09,Guyana,laptop,12,900.0
1565306,2020-11-09,United States,laptop,13,900.0
1566496,2020-11-09,Mozambique,charging cable,4,11.95
1565998,2020-11-09,Vanuatu,wireless mouse,7,25.99
1564963,2020-11-09,Angola,laptop,14,900.0
1565190,2020-11-09,Dominica,laptop,15,900.0
1566785,2020-11-09,Mongolia,laptop,15,900.0
1565586,2020-11-09,French Polynesia,charging cable,14,11.95
1565885,2020-11-09,Peru,wireless mouse,4,25.99
1566671,2020-11-09,Lesotho,mouse pad,12,5.99
1564625,2020-11-09,Eswatini,pencil,5,0.99
1565457,2020-11-09,"Bolivia, Plurinational State of",pencil,3,0.99
1566482,2020-11-09,Western Sahara,laptop,14,900.0
1564723,2020-11-09,Anguilla,charging cable,9,11.95
1566707,2020-11-09,Côte d'Ivoire,headphones,5,99.99
1566647,2020-11-09,Northern Mariana Islands,AA batteries (4-pack),5,3.99
1564572,2020-11-09,"Bolivia, Plurinational State of",pencil,9,0.99
1564829,2020-11-09,Iceland,mouse pad,1,5.99
1564833,2020-11-09,Nicaragua,pencil,2,0.99
1565221,2020-11-09,Cocos (Keeling) Islands,mouse pad,10,5.99
1564839,2020-11-09,Palau,eraser,8,0.49
1564690,2020-11-09,Georgia,wireless mouse,9,25.99
1564860,2020-11-09,Estonia,notebook,9,4.99
1566007,2020-11-09,Belarus,pen,7,1.25
1566068,2020-11-09,Jamaica,headphones,15,99.99
1566064,2020-11-09,Maldives,laptop,11,900.0
1566695,2020-11-09,United Kingdom,headphones,3,99.99
1564746,2020-11-09,Tokelau,laptop,6,900.0
1564877,2020-11-09,Qatar,eraser,10,0.49
1565993,2020-11-09,"Micronesia, Federated States of",wireless mouse,13,25.99
1564574,2020-11-09,Cook Islands,ruler,10,3.99
1565974,2020-11-09,Ukraine,laptop,9,900.0
1566191,2020-11-09,Philippines,pen,14,1.25
1565337,2020-11-09,Grenada,AA batteries (4-pack),9,3.99
1565493,2020-11-09,Oman,eraser,5,0.49
1566452,2020-11-09,Portugal,mouse pad,9,5.99
1564879,2020-11-09,Ethiopia,mouse pad,4,5.99
1564806,2020-11-09,Wallis and Futuna,wireless mouse,3,25.99
1564999,2020-11-09,Poland,charging cable,6,11.95
1566714,2020-11-09,Tonga,mouse pad,14,5.99
1565930,2020-11-09,Svalbard and Jan Mayen,headphones,6,99.99
1565596,2020-11-09,Latvia,mouse pad,11,5.99
1565927,2020-11-09,Kazakhstan,laptop,15,900.0
1565808,2020-11-09,"Tanzania, United Republic of",laptop,5,900.0
1565247,2020-11-09,Malaysia,charging cable,15,11.95
1565913,2020-11-09,Tokelau,charging cable,3,11.95
1566591,2020-11-10,Lithuania,laptop,6,900.0
1566674,2020-11-10,Central African Republic,wireless mouse,6,25.99
1565274,2020-11-10,Germany,charging cable,1,11.95
1565248,2020-11-10,Kiribati,mouse pad,4,5.99
1566548,2020-11-10,Belarus,pencil,12,0.99
1566193,2020-11-10,Anguilla,AA batteries (4-pack),12,3.99
1565960,2020-11-10,Seychelles,headphones,9,99.99
1565851,2020-11-10,Niger,charging cable,8,11.95
1565290,2020-11-10,"Micronesia, Federated States of",pencil,6,0.99
1566528,2020-11-10,Guinea,wireless mouse,6,25.99
1565450,2020-11-10,Chile,headphones,15,99.99
1565452,2020-11-10,"Virgin Islands, British",wireless mouse,1,25.99
1566129,2020-11-10,India,eraser,10,0.49
1565608,2020-11-10,Liberia,laptop,14,900.0
1566524,2020-11-10,Sierra Leone,notebook,15,4.99
1566081,2020-11-10,Qatar,eraser,12,0.49
1565629,2020-11-10,Somalia,headphones,12,99.99
1566121,2020-11-10,Barbados,mouse pad,5,5.99
1565482,2020-11-10,Seychelles,mouse pad,11,5.99
1565497,2020-11-10,Greenland,eraser,4,0.49
1565996,2020-11-10,Ghana,pencil,12,0.99
1565583,2020-11-10,Cayman Islands,eraser,7,0.49
1566613,2020-11-10,Gabon,laptop,11,900.0
1565864,2020-11-10,Lithuania,notebook,8,4.99
1566621,2020-11-10,Kenya,headphones,1,99.99
1565994,2020-11-10,Angola,wireless mouse,6,25.99
1565949,2020-11-10,China,wireless mouse,5,25.99
1566012,2020-11-10,Canada,pencil,13,0.99
1565906,2020-11-10,Mauritius,charging cable,3,11.95
1565798,2020-11-10,Serbia,headphones,14,99.99
1565308,2020-11-10,Paraguay,laptop,10,900.0
1565310,2020-11-10,Poland,wireless mouse,13,25.99
1565705,2020-11-10,Qatar,headphones,8,99.99
1565704,2020-11-10,Guinea,pencil,12,0.99
1565694,2020-11-10,Benin,mouse pad,3,5.99
1565335,2020-11-10,Andorra,wireless mouse,5,25.99
1565817,2020-11-10,Palau,headphones,13,99.99
1565340,2020-11-10,Zimbabwe,eraser,6,0.49
1566050,2020-11-10,Panama,eraser,10,0.49
1565663,2020-11-10,San Marino,headphones,11,99.99
1565920,2020-11-10,Panama,laptop,12,900.0
1565653,2020-11-10,Czechia,mouse pad,8,5.99
1566618,2020-11-10,Liechtenstein,laptop,3,900.0
1565402,2020-11-10,Norway,mouse pad,9,5.99
1566062,2020-11-10,Israel,charging cable,1,11.95
1565678,2020-11-10,Central African Republic,pencil,4,0.99
1565780,2020-11-10,Fiji,mouse pad,2,5.99
1566795,2020-11-10,Georgia,pencil,12,0.99
1566694,2020-11-10,Belgium,mouse pad,11,5.99
1564727,2020-11-10,Luxembourg,laptop,7,900.0
1566757,2020-11-10,Ukraine,laptop,9,900.0
1566678,2020-11-10,Tajikistan,AA batteries (4-pack),12,3.99
1566731,2020-11-10,Somalia,charging cable,2,11.95
1565072,2020-11-10,Tonga,mouse pad,5,5.99
1566295,2020-11-10,French Southern Territories,mouse pad,9,5.99
1566752,2020-11-10,United States Minor Outlying Islands,eraser,13,0.49
1566383,2020-11-10,Bahrain,notebook,10,4.99
1564622,2020-11-10,Iceland,headphones,6,99.99
1564743,2020-11-10,China,mouse pad,4,5.99
1565015,2020-11-10,Belgium,ruler,2,3.99
1565054,2020-11-10,Czechia,pen,11,1.25
1564890,2020-11-10,Haiti,laptop,13,900.0
1565163,2020-11-10,Yemen,wireless mouse,7,25.99
1564736,2020-11-10,Timor-Leste,pen,11,1.25
1566324,2020-11-10,Isle of Man,headphones,3,99.99
1566207,2020-11-10,South Georgia and the South Sandwich Islands,mouse pad,8,5.99
1564834,2020-11-10,Honduras,wireless mouse,10,25.99
1565109,2020-11-10,Estonia,ruler,2,3.99
1566322,2020-11-10,"Moldova, Republic of",notebook,6,4.99
1564954,2020-11-10,Viet Nam,pen,13,1.25
1564725,2020-11-10,Saudi Arabia,wireless mouse,11,25.99
1564940,2020-11-10,Kiribati,notebook,9,4.99
1566310,2020-11-10,"Bolivia, Plurinational State of",mouse pad,7,5.99
1566306,2020-11-10,Ethiopia,eraser,13,0.49
1564763,2020-11-10,Antarctica,AA batteries (4-pack),11,3.99
1565233,2020-11-10,Dominica,AA batteries (4-pack),9,3.99
1566265,2020-11-10,Libya,notebook,9,4.99
1565119,2020-11-10,Comoros,wireless mouse,14,25.99
1564626,2020-11-11,Bouvet Island,pen,5,1.25
1565149,2020-11-11,"Korea, Republic of",charging cable,5,11.95
1565058,2020-11-11,Armenia,pencil,8,0.99
1566729,2020-11-11,"Korea, Republic of",AA batteries (4-pack),2,3.99
1565976,2020-11-11,Palau,pencil,5,0.99
1565161,2020-11-11,Malawi,laptop,11,900.0
1564812,2020-11-11,"Micronesia, Federated States of",headphones,1,99.99
1566728,2020-11-11,Serbia,eraser,14,0.49
1566336,2020-11-11,Sint Maarten (Dutch part),pencil,8,0.99
1565682,2020-11-11,French Southern Territories,notebook,14,4.99
1565113,2020-11-11,Suriname,wireless mouse,3,25.99
1564902,2020-11-11,Russian Federation,headphones,9,99.99
1565937,2020-11-11,Kyrgyzstan,pencil,13,0.99
