OrderID,OrderDate,Country,Product,QuantityOrdered,Price,Sales,Month,Day,Year
1568100,2020-12-06,"Congo, The Democratic Republic of the",pen,15,1.25,18.75,12,6,2020
1568727,2020-12-06,Luxembourg,charging cable,7,11.95,83.64999999999999,12,6,2020
1568989,2020-12-06,Azerbaijan,wireless mouse,9,25.99,233.91,12,6,2020
1567765,2020-12-06,Mongolia,mouse pad,7,5.99,41.93,12,6,2020
1566802,2020-12-06,Niue,mouse pad,14,5.99,83.86,12,6,2020
1568868,2020-12-06,Brunei Darussalam,pen,3,1.25,3.75,12,6,2020
1568157,2020-12-06,Saint Pierre and Miquelon,headphones,12,99.99,1199.8799999999999,12,6,2020
1567209,2020-12-06,Malawi,wireless mouse,10,25.99,259.9,12,6,2020
1568477,2020-12-06,France,mouse pad,13,5.99,77.87,12,6,2020
1567348,2020-12-06,Angola,eraser,6,0.49,2.94,12,6,2020
1567151,2020-12-06,South Georgia and the South Sandwich Islands,laptop,11,900.0,9900.0,12,6,2020
1568733,2020-12-06,Bahamas,mouse pad,10,5.99,59.900000000000006,12,6,2020
1568376,2020-12-06,Palau,charging cable,15,11.95,179.25,12,6,2020
1568062,2020-12-06,Djibouti,notebook,10,4.99,49.900000000000006,12,6,2020
1568883,2020-12-06,Saint Kitts and Nevis,wireless mouse,14,25.99,363.85999999999996,12,6,2020
1567773,2020-12-06,Slovakia,laptop,13,900.0,11700.0,12,6,2020
1566941,2020-12-06,"Bolivia, Plurinational State of",headphones,13,99.99,1299.87,12,6,2020
1568527,2020-12-06,Papua New Guinea,pencil,8,0.99,7.92,12,6,2020
1568908,2020-12-06,Brunei Darussalam,wireless mouse,9,25.99,233.91,12,6,2020
1568762,2020-12-06,Sint Maarten (Dutch part),wireless mouse,12,25.99,311.88,12,6,2020
1567279,2020-12-06,Palau,AA batteries (4-pack),5,3.99,19.950000000000003,12,6,2020
1568905,2020-12-06,Cayman Islands,AA batteries (4-pack),2,3.99,7.98,12,6,2020
1568718,2020-12-06,Cuba,pencil,5,0.99,4.95,12,6,2020
1567148,2020-12-06,Kyrgyzstan,ruler,4,3.99,15.96,12,6,2020
1567616,2020-12-06,Azerbaijan,wireless mouse,9,25.99,233.91,12,6,2020
1567291,2020-12-06,Georgia,laptop,12,900.0,10800.0,12,6,2020
1567227,2020-12-06,Qatar,wireless mouse,7,25.99,181.92999999999998,12,6,2020
1569141,2020-12-06,Falkland Islands (Malvinas),AA batteries (4-pack),8,3.99,31.92,12,6,2020
1568311,2020-12-06,Cyprus,pen,7,1.25,8.75,12,6,2020
1568025,2020-12-06,Honduras,laptop,11,900.0,9900.0,12,6,2020
1567532,2020-12-06,Cayman Islands,notebook,13,4.99,64.87,12,6,2020
1567968,2020-12-06,Norway,pencil,8,0.99,7.92,12,6,2020
1568371,2020-12-06,France,AA batteries (4-pack),1,3.99,3.99,12,6,2020
1567102,2020-12-06,New Zealand,ruler,1,3.99,3.99,12,6,2020
1567306,2020-12-06,Sweden,pencil,4,0.99,3.96,12,6,2020
1567838,2020-12-06,Wallis and Futuna,wireless mouse,6,25.99,155.94,12,6,2020
1567931,2020-12-06,Western Sahara,pencil,7,0.99,6.93,12,6,2020
1567643,2020-12-06,Belgium,notebook,2,4.99,9.98,12,6,2020
1567553,2020-12-06,Israel,laptop,9,900.0,8100.0,12,6,2020
1567541,2020-12-06,Algeria,headphones,9,99.99,899.91,12,6,2020
1568348,2020-12-06,Estonia,wireless mouse,15,25.99,389.84999999999997,12,6,2020
1568601,2020-12-06,Cameroon,charging cable,7,11.95,83.64999999999999,12,6,2020
1568496,2020-12-06,Bulgaria,wireless mouse,8,25.99,207.92,12,6,2020
1566896,2020-12-06,Portugal,pencil,5,0.99,4.95,12,6,2020
1567146,2020-12-06,Singapore,wireless mouse,15,25.99,389.84999999999997,12,6,2020
1568838,2020-12-06,Fiji,headphones,4,99.99,399.96,12,6,2020
1568833,2020-12-06,Netherlands,charging cable,5,11.95,59.75,12,6,2020
1568335,2020-12-06,Martinique,laptop,1,900.0,900.0,12,6,2020
1567986,2020-12-06,Denmark,wireless mouse,11,25.99,285.89,12,6,2020
1568251,2020-12-06,"Korea, Democratic People's Republic of",charging cable,10,11.95,119.5,12,6,2020
1568327,2020-12-06,Mali,pencil,3,0.99,2.9699999999999998,12,6,2020
1566914,2020-12-06,Slovenia,wireless mouse,11,25.99,285.89,12,6,2020
1567392,2020-12-06,Turks and Caicos Islands,pen,11,1.25,13.75,12,6,2020
1569108,2020-12-06,Turks and Caicos Islands,mouse pad,13,5.99,77.87,12,6,2020
1567268,2020-12-06,Western Sahara,notebook,14,4.99,69.86,12,6,2020
1568017,2020-12-07,Estonia,wireless mouse,1,25.99,25.99,12,7,2020
1567149,2020-12-07,Bahrain,laptop,6,900.0,5400.0,12,7,2020
1568421,2020-12-07,Grenada,pencil,7,0.99,6.93,12,7,2020
1567712,2020-12-07,Greenland,ruler,14,3.99,55.86,12,7,2020
1566900,2020-12-07,Paraguay,pencil,5,0.99,4.95,12,7,2020
1567500,2020-12-07,Spain,wireless mouse,6,25.99,155.94,12,7,2020
1568650,2020-12-07,Lesotho,notebook,14,4.99,69.86,12,7,2020
1567168,2020-12-07,Zimbabwe,mouse pad,11,5.99,65.89,12,7,2020
1567479,2020-12-07,Austria,pen,10,1.25,12.5,12,7,2020
1568643,2020-12-07,Gibraltar,wireless mouse,1,25.99,25.99,12,7,2020
1568806,2020-12-07,Maldives,wireless mouse,1,25.99,25.99,12,7,2020
1568193,2020-12-07,South Georgia and the South Sandwich Islands,laptop,3,900.0,2700.0,12,7,2020
1567469,2020-12-07,Fiji,charging cable,7,11.95,83.64999999999999,12,7,2020
1567718,2020-12-07,Saudi Arabia,ruler,13,3.99,51.870000000000005,12,7,2020
1568452,2020-12-07,French Polynesia,pen,15,1.25,18.75,12,7,2020
1567822,2020-12-07,Singapore,wireless mouse,10,25.99,259.9,12,7,2020
1568689,2020-12-07,Christmas Island,pen,5,1.25,6.25,12,7,2020
1568462,2020-12-07,Nauru,ruler,15,3.99,59.85,12,7,2020
1568004,2020-12-07,"Korea, Democratic People's Republic of",ruler,10,3.99,39.900000000000006,12,7,2020
1568493,2020-12-07,Tokelau,notebook,12,4.99,59.88,12,7,2020
1567970,2020-12-07,Togo,laptop,12,900.0,10800.0,12,7,2020
1569062,2020-12-07,North Macedonia,wireless mouse,10,25.99,259.9,12,7,2020
1567262,2020-12-07,Timor-Leste,mouse pad,4,5.99,23.96,12,7,2020
1567409,2020-12-07,Bahrain,charging cable,13,11.95,155.35,12,7,2020
1567972,2020-12-07,Viet Nam,laptop,1,900.0,900.0,12,7,2020
1569019,2020-12-07,"Iran, Islamic Republic of",wireless mouse,6,25.99,155.94,12,7,2020
1567412,2020-12-07,Uzbekistan,pen,12,1.25,15.0,12,7,2020
1567065,2020-12-07,Azerbaijan,wireless mouse,8,25.99,207.92,12,7,2020
1568332,2020-12-07,Mali,wireless mouse,1,25.99,25.99,12,7,2020
1568506,2020-12-07,Viet Nam,laptop,9,900.0,8100.0,12,7,2020
1567979,2020-12-07,Denmark,pen,1,1.25,1.25,12,7,2020
1568211,2020-12-07,Thailand,AA batteries (4-pack),12,3.99,47.88,12,7,2020
1567121,2020-12-07,China,mouse pad,4,5.99,23.96,12,7,2020
1568054,2020-12-07,Samoa,pencil,14,0.99,13.86,12,7,2020
1568842,2020-12-07,Mongolia,wireless mouse,15,25.99,389.84999999999997,12,7,2020
1567601,2020-12-07,Azerbaijan,laptop,7,900.0,6300.0,12,7,2020
1567586,2020-12-07,"Virgin Islands, British",mouse pad,11,5.99,65.89,12,7,2020
1567288,2020-12-07,Christmas Island,mouse pad,1,5.99,5.99,12,7,2020
1567394,2020-12-07,Burkina Faso,notebook,15,4.99,74.85000000000001,12,7,2020
1568576,2020-12-07,"Bolivia, Plurinational State of",AA batteries (4-pack),13,3.99,51.870000000000005,12,7,2020
1568845,2020-12-07,Sint Maarten (Dutch part),ruler,7,3.99,27.93,12,7,2020
1567633,2020-12-07,French Guiana,charging cable,8,11.95,95.6,12,7,2020
1568254,2020-12-07,Suriname,laptop,15,900.0,13500.0,12,7,2020
1568241,2020-12-07,Gabon,pen,4,1.25,5.0,12,7,2020
1567927,2020-12-07,"Micronesia, Federated States of",charging cable,6,11.95,71.69999999999999,12,7,2020
1567380,2020-12-07,China,mouse pad,12,5.99,71.88,12,7,2020
1567926,2020-12-07,Azerbaijan,wireless mouse,7,25.99,181.92999999999998,12,7,2020
1567323,2020-12-07,Norway,notebook,5,4.99,24.950000000000003,12,7,2020
1567035,2020-12-07,Croatia,notebook,13,4.99,64.87,12,7,2020
1566916,2020-12-07,Åland Islands,laptop,14,900.0,12600.0,12,7,2020
1569039,2020-12-07,Germany,pen,11,1.25,13.75,12,7,2020
1567910,2020-12-07,Chad,laptop,8,900.0,7200.0,12,7,2020
1567045,2020-12-07,Heard Island and McDonald Islands,wireless mouse,3,25.99,77.97,12,7,2020
1569165,2020-12-07,Grenada,laptop,10,900.0,9000.0,12,7,2020
1567779,2020-12-07,"Tanzania, United Republic of",pencil,5,0.99,4.95,12,7,2020
1568772,2020-12-07,Christmas Island,wireless mouse,6,25.99,155.94,12,7,2020
1568216,2020-12-07,Andorra,charging cable,13,11.95,155.35,12,7,2020
1567853,2020-12-07,"Taiwan, Province of China",laptop,10,900.0,9000.0,12,7,2020
1568717,2020-12-07,Heard Island and McDonald Islands,charging cable,7,11.95,83.64999999999999,12,7,2020
1568476,2020-12-07,Trinidad and Tobago,pencil,9,0.99,8.91,12,7,2020
1567901,2020-12-07,Guatemala,headphones,1,99.99,99.99,12,7,2020
1567606,2020-12-07,Myanmar,laptop,13,900.0,11700.0,12,7,2020
1568895,2020-12-07,"Congo, The Democratic Republic of the",laptop,10,900.0,9000.0,12,7,2020
1567862,2020-12-07,Dominica,charging cable,4,11.95,47.8,12,7,2020
1568579,2020-12-07,Sudan,notebook,9,4.99,44.910000000000004,12,7,2020
1566869,2020-12-07,United Arab Emirates,laptop,12,900.0,10800.0,12,7,2020
1567250,2020-12-08,Costa Rica,pen,5,1.25,6.25,12,8,2020
1569018,2020-12-08,"Iran, Islamic Republic of",wireless mouse,13,25.99,337.87,12,8,2020
1569064,2020-12-08,Guinea,eraser,4,0.49,1.96,12,8,2020
1566969,2020-12-08,Togo,wireless mouse,4,25.99,103.96,12,8,2020
1569058,2020-12-08,Bangladesh,eraser,13,0.49,6.37,12,8,2020
1568362,2020-12-08,Norway,headphones,2,99.99,199.98,12,8,2020
1568034,2020-12-08,"Iran, Islamic Republic of",mouse pad,3,5.99,17.97,12,8,2020
1569007,2020-12-08,Bangladesh,headphones,15,99.99,1499.85,12,8,2020
1568945,2020-12-08,Cambodia,laptop,14,900.0,12600.0,12,8,2020
1568256,2020-12-08,Papua New Guinea,pencil,9,0.99,8.91,12,8,2020
1567009,2020-12-08,Guatemala,AA batteries (4-pack),15,3.99,59.85,12,8,2020
1568912,2020-12-08,Togo,eraser,10,0.49,4.9,12,8,2020
1567046,2020-12-08,Burkina Faso,headphones,9,99.99,899.91,12,8,2020
1568944,2020-12-08,Nauru,notebook,9,4.99,44.910000000000004,12,8,2020
1568508,2020-12-08,Greenland,mouse pad,15,5.99,89.85000000000001,12,8,2020
1567234,2020-12-08,Réunion,ruler,3,3.99,11.97,12,8,2020
1567983,2020-12-08,Sao Tome and Principe,eraser,4,0.49,1.96,12,8,2020
1566808,2020-12-08,Peru,pen,10,1.25,12.5,12,8,2020
1568382,2020-12-08,Equatorial Guinea,mouse pad,10,5.99,59.900000000000006,12,8,2020
1567304,2020-12-08,Paraguay,eraser,11,0.49,5.39,12,8,2020
1566832,2020-12-08,Croatia,AA batteries (4-pack),9,3.99,35.910000000000004,12,8,2020
1566986,2020-12-08,Cook Islands,notebook,2,4.99,9.98,12,8,2020
1568234,2020-12-08,Liberia,wireless mouse,7,25.99,181.92999999999998,12,8,2020
1569052,2020-12-08,Cyprus,pencil,1,0.99,0.99,12,8,2020
1566874,2020-12-08,Honduras,mouse pad,3,5.99,17.97,12,8,2020
1568110,2020-12-08,Anguilla,charging cable,4,11.95,47.8,12,8,2020
1567316,2020-12-08,Algeria,mouse pad,3,5.99,17.97,12,8,2020
1569027,2020-12-08,Anguilla,wireless mouse,4,25.99,103.96,12,8,2020
1567350,2020-12-08,Slovakia,wireless mouse,9,25.99,233.91,12,8,2020
1567340,2020-12-08,Cayman Islands,wireless mouse,11,25.99,285.89,12,8,2020
1568869,2020-12-08,Comoros,laptop,9,900.0,8100.0,12,8,2020
1569043,2020-12-08,Kenya,mouse pad,12,5.99,71.88,12,8,2020
1568085,2020-12-08,Argentina,notebook,12,4.99,59.88,12,8,2020
1569066,2020-12-08,Azerbaijan,headphones,9,99.99,899.91,12,8,2020
1568552,2020-12-08,Guinea,AA batteries (4-pack),9,3.99,35.910000000000004,12,8,2020
1567229,2020-12-08,"Micronesia, Federated States of",wireless mouse,13,25.99,337.87,12,8,2020
1568158,2020-12-08,New Zealand,mouse pad,15,5.99,89.85000000000001,12,8,2020
1567962,2020-12-08,Namibia,headphones,4,99.99,399.96,12,8,2020
1567652,2020-12-08,Bosnia and Herzegovina,laptop,11,900.0,9900.0,12,8,2020
1568898,2020-12-08,Saudi Arabia,mouse pad,15,5.99,89.85000000000001,12,8,2020
1567673,2020-12-08,New Zealand,charging cable,6,11.95,71.69999999999999,12,8,2020
1567849,2020-12-08,Myanmar,AA batteries (4-pack),5,3.99,19.950000000000003,12,8,2020
1568609,2020-12-08,Somalia,wireless mouse,11,25.99,285.89,12,8,2020
1566891,2020-12-08,Italy,pencil,4,0.99,3.96,12,8,2020
1568809,2020-12-08,Turkey,notebook,15,4.99,74.85000000000001,12,8,2020
1567432,2020-12-08,Seychelles,wireless mouse,15,25.99,389.84999999999997,12,8,2020
1568669,2020-12-08,Trinidad and Tobago,charging cable,3,11.95,35.849999999999994,12,8,2020
1567676,2020-12-08,Nauru,pencil,14,0.99,13.86,12,8,2020
1568862,2020-12-08,Belize,wireless mouse,10,25.99,259.9,12,8,2020
1567713,2020-12-08,Kuwait,pencil,12,0.99,11.879999999999999,12,8,2020
1568595,2020-12-08,Saint Barthélemy,charging cable,2,11.95,23.9,12,8,2020
1567505,2020-12-08,British Indian Ocean Territory,eraser,1,0.49,0.49,12,8,2020
1567728,2020-12-08,Syrian Arab Republic,eraser,4,0.49,1.96,12,8,2020
1567362,2020-12-08,South Sudan,laptop,7,900.0,6300.0,12,8,2020
1567692,2020-12-08,Sierra Leone,headphones,6,99.99,599.9399999999999,12,8,2020
1567110,2020-12-08,Kiribati,headphones,11,99.99,1099.8899999999999,12,8,2020
1567825,2020-12-08,French Polynesia,laptop,8,900.0,7200.0,12,8,2020
1568822,2020-12-08,China,mouse pad,6,5.99,35.94,12,8,2020
1567715,2020-12-08,Slovenia,charging cable,1,11.95,11.95,12,8,2020
1567518,2020-12-08,French Guiana,wireless mouse,6,25.99,155.94,12,8,2020
1568678,2020-12-08,South Sudan,mouse pad,12,5.99,71.88,12,8,2020
1568081,2020-12-08,Turkmenistan,mouse pad,4,5.99,23.96,12,8,2020
1567354,2020-12-08,Bouvet Island,laptop,8,900.0,7200.0,12,8,2020
1567593,2020-12-08,Ireland,AA batteries (4-pack),14,3.99,55.86,12,8,2020
1566920,2020-12-08,,mouse pad,9,5.99,53.910000000000004,12,8,2020
1567448,2020-12-08,Heard Island and McDonald Islands,mouse pad,2,5.99,11.98,12,8,2020
1567471,2020-12-08,Libya,charging cable,14,11.95,167.29999999999998,12,8,2020
1568747,2020-12-08,Mali,mouse pad,9,5.99,53.910000000000004,12,8,2020
1567182,2020-12-08,Comoros,mouse pad,8,5.99,47.92,12,8,2020
1567582,2020-12-08,"Tanzania, United Republic of",laptop,8,900.0,7200.0,12,8,2020
1567627,2020-12-08,Lebanon,charging cable,4,11.95,47.8,12,8,2020
1567856,2020-12-08,Cyprus,mouse pad,14,5.99,83.86,12,8,2020
1568626,2020-12-08,Falkland Islands (Malvinas),pen,12,1.25,15.0,12,8,2020
1568750,2020-12-08,"Bolivia, Plurinational State of",notebook,14,4.99,69.86,12,8,2020
1567452,2020-12-08,New Caledonia,wireless mouse,15,25.99,389.84999999999997,12,8,2020
1568821,2020-12-08,Madagascar,wireless mouse,5,25.99,129.95,12,8,2020
1569099,2020-12-08,Dominica,wireless mouse,2,25.99,51.98,12,8,2020
1568555,2020-12-09,Somalia,notebook,3,4.99,14.97,12,9,2020
1569040,2020-12-09,Bahrain,mouse pad,11,5.99,65.89,12,9,2020
1567023,2020-12-09,Falkland Islands (Malvinas),mouse pad,1,5.99,5.99,12,9,2020
1568572,2020-12-09,"Virgin Islands, British",notebook,1,4.99,4.99,12,9,2020
1567589,2020-12-09,Cameroon,laptop,14,900.0,12600.0,12,9,2020
1567029,2020-12-09,Comoros,AA batteries (4-pack),10,3.99,39.900000000000006,12,9,2020
1566945,2020-12-09,Guinea-Bissau,charging cable,6,11.95,71.69999999999999,12,9,2020
1567874,2020-12-09,Barbados,wireless mouse,8,25.99,207.92,12,9,2020
1567377,2020-12-09,Kiribati,laptop,14,900.0,12600.0,12,9,2020
1568539,2020-12-09,Australia,mouse pad,14,5.99,83.86,12,9,2020
1567623,2020-12-09,"Saint Helena, Ascension and Tristan da Cunha",wireless mouse,12,25.99,311.88,12,9,2020
1567319,2020-12-09,Estonia,wireless mouse,8,25.99,207.92,12,9,2020
1568889,2020-12-09,Bermuda,wireless mouse,10,25.99,259.9,12,9,2020
1567311,2020-12-09,Gibraltar,mouse pad,11,5.99,65.89,12,9,2020
1568307,2020-12-09,Poland,laptop,15,900.0,13500.0,12,9,2020
1568723,2020-12-09,Viet Nam,laptop,5,900.0,4500.0,12,9,2020
1568510,2020-12-09,Barbados,headphones,7,99.99,699.93,12,9,2020
1567032,2020-12-09,Finland,pencil,11,0.99,10.89,12,9,2020
1568563,2020-12-09,United Arab Emirates,wireless mouse,9,25.99,233.91,12,9,2020
1568840,2020-12-09,Namibia,laptop,3,900.0,2700.0,12,9,2020
1568885,2020-12-09,Monaco,eraser,1,0.49,0.49,12,9,2020
1566805,2020-12-09,Djibouti,mouse pad,14,5.99,83.86,12,9,2020
1568695,2020-12-09,Norway,pencil,10,0.99,9.9,12,9,2020
1568839,2020-12-09,Italy,pencil,6,0.99,5.9399999999999995,12,9,2020
1568252,2020-12-09,Mexico,charging cable,9,11.95,107.55,12,9,2020
1568503,2020-12-09,Bahamas,pencil,9,0.99,8.91,12,9,2020
1567066,2020-12-09,Cook Islands,charging cable,2,11.95,23.9,12,9,2020
1567696,2020-12-09,"Korea, Republic of",AA batteries (4-pack),14,3.99,55.86,12,9,2020
1568614,2020-12-09,Antarctica,pencil,13,0.99,12.87,12,9,2020
1568500,2020-12-09,Tokelau,pencil,7,0.99,6.93,12,9,2020
1569133,2020-12-09,Fiji,ruler,8,3.99,31.92,12,9,2020
1568507,2020-12-09,Denmark,pencil,15,0.99,14.85,12,9,2020
1566854,2020-12-09,French Southern Territories,pencil,14,0.99,13.86,12,9,2020
1568760,2020-12-09,Andorra,wireless mouse,9,25.99,233.91,12,9,2020
1567425,2020-12-09,Papua New Guinea,notebook,2,4.99,9.98,12,9,2020
1568758,2020-12-09,Madagascar,mouse pad,7,5.99,41.93,12,9,2020
1568393,2020-12-09,Lithuania,AA batteries (4-pack),11,3.99,43.89,12,9,2020
1567280,2020-12-09,Egypt,laptop,6,900.0,5400.0,12,9,2020
1568864,2020-12-09,Turkey,AA batteries (4-pack),11,3.99,43.89,12,9,2020
1566852,2020-12-09,"Tanzania, United Republic of",ruler,3,3.99,11.97,12,9,2020
1566961,2020-12-09,Peru,wireless mouse,12,25.99,311.88,12,9,2020
1567969,2020-12-09,Germany,AA batteries (4-pack),7,3.99,27.93,12,9,2020
1568637,2020-12-09,New Caledonia,laptop,9,900.0,8100.0,12,9,2020
1567463,2020-12-09,Netherlands,mouse pad,6,5.99,35.94,12,9,2020
1566926,2020-12-09,Saint Kitts and Nevis,headphones,3,99.99,299.96999999999997,12,9,2020
1568208,2020-12-09,Panama,laptop,2,900.0,1800.0,12,9,2020
1567542,2020-12-09,Montenegro,laptop,10,900.0,9000.0,12,9,2020
1566813,2020-12-09,Burundi,pen,14,1.25,17.5,12,9,2020
1568126,2020-12-09,Finland,mouse pad,8,5.99,47.92,12,9,2020
1567206,2020-12-09,Turkey,wireless mouse,13,25.99,337.87,12,9,2020
1568084,2020-12-09,Guyana,laptop,3,900.0,2700.0,12,9,2020
1566833,2020-12-09,"Taiwan, Province of China",mouse pad,1,5.99,5.99,12,9,2020
1568972,2020-12-09,Egypt,laptop,2,900.0,1800.0,12,9,2020
1567771,2020-12-09,Anguilla,AA batteries (4-pack),7,3.99,27.93,12,9,2020
1568223,2020-12-09,Mayotte,pencil,12,0.99,11.879999999999999,12,9,2020
1568467,2020-12-09,Haiti,ruler,4,3.99,15.96,12,9,2020
1568403,2020-12-09,South Sudan,pencil,8,0.99,7.92,12,9,2020
1569075,2020-12-09,"Bolivia, Plurinational State of",laptop,6,900.0,5400.0,12,9,2020
1568633,2020-12-09,Tunisia,laptop,11,900.0,9900.0,12,9,2020
1569029,2020-12-09,Cabo Verde,laptop,4,900.0,3600.0,12,9,2020
1567451,2020-12-09,Portugal,notebook,10,4.99,49.900000000000006,12,9,2020
1567521,2020-12-09,Colombia,laptop,12,900.0,10800.0,12,9,2020
1568494,2020-12-09,Australia,laptop,2,900.0,1800.0,12,9,2020
1568438,2020-12-09,"Palestine, State of",wireless mouse,4,25.99,103.96,12,9,2020
1568827,2020-12-09,Montserrat,laptop,15,900.0,13500.0,12,9,2020
1569175,2020-12-09,Hong Kong,headphones,7,99.99,699.93,12,9,2020
1568097,2020-12-09,Iceland,mouse pad,2,5.99,11.98,12,9,2020
1567094,2020-12-09,"Micronesia, Federated States of",AA batteries (4-pack),6,3.99,23.94,12,9,2020
1568365,2020-12-09,Egypt,headphones,12,99.99,1199.8799999999999,12,9,2020
1568433,2020-12-09,Bouvet Island,laptop,15,900.0,13500.0,12,9,2020
1567464,2020-12-09,"Micronesia, Federated States of",charging cable,8,11.95,95.6,12,9,2020
1567517,2020-12-09,Colombia,charging cable,7,11.95,83.64999999999999,12,9,2020
1567193,2020-12-09,Portugal,wireless mouse,6,25.99,155.94,12,9,2020
1567105,2020-12-09,Congo,headphones,5,99.99,499.95,12,9,2020
1568444,2020-12-09,American Samoa,laptop,3,900.0,2700.0,12,9,2020
1567098,2020-12-09,Greece,headphones,9,99.99,899.91,12,9,2020
1566987,2020-12-09,Niue,mouse pad,9,5.99,53.910000000000004,12,9,2020
1567459,2020-12-09,Panama,laptop,1,900.0,900.0,12,9,2020
1567489,2020-12-09,Bosnia and Herzegovina,mouse pad,6,5.99,35.94,12,9,2020
1568568,2020-12-09,Bahrain,charging cable,7,11.95,83.64999999999999,12,9,2020
1566908,2020-12-09,Turks and Caicos Islands,wireless mouse,14,25.99,363.85999999999996,12,9,2020
1568958,2020-12-09,South Sudan,AA batteries (4-pack),5,3.99,19.950000000000003,12,9,2020
1567096,2020-12-09,Oman,wireless mouse,13,25.99,337.87,12,9,2020
1567369,2020-12-10,Hong Kong,laptop,15,900.0,13500.0,12,10,2020
1567867,2020-12-10,Grenada,laptop,6,900.0,5400.0,12,10,2020
1567379,2020-12-10,"Tanzania, United Republic of",wireless mouse,11,25.99,285.89,12,10,2020
1567315,2020-12-10,Morocco,eraser,12,0.49,5.88,12,10,2020
1568739,2020-12-10,Montenegro,notebook,1,4.99,4.99,12,10,2020
1567845,2020-12-10,Saint Barthélemy,wireless mouse,14,25.99,363.85999999999996,12,10,2020
1568913,2020-12-10,Guinea,laptop,2,900.0,1800.0,12,10,2020
1567281,2020-12-10,Georgia,charging cable,8,11.95,95.6,12,10,2020
1567976,2020-12-10,Saudi Arabia,wireless mouse,13,25.99,337.87,12,10,2020
1567264,2020-12-10,Cayman Islands,charging cable,6,11.95,71.69999999999999,12,10,2020
1567815,2020-12-10,Grenada,eraser,5,0.49,2.45,12,10,2020
1567813,2020-12-10,Georgia,laptop,10,900.0,9000.0,12,10,2020
1567878,2020-12-10,Argentina,laptop,6,900.0,5400.0,12,10,2020
1567828,2020-12-10,Syrian Arab Republic,mouse pad,11,5.99,65.89,12,10,2020
1568625,2020-12-10,Guinea-Bissau,notebook,7,4.99,34.93,12,10,2020
1568810,2020-12-10,,notebook,12,4.99,59.88,12,10,2020
1567655,2020-12-10,Christmas Island,wireless mouse,6,25.99,155.94,12,10,2020
1568815,2020-12-10,Belarus,charging cable,3,11.95,35.849999999999994,12,10,2020
1567756,2020-12-10,Armenia,headphones,14,99.99,1399.86,12,10,2020
1567466,2020-12-10,Kazakhstan,headphones,4,99.99,399.96,12,10,2020
1568801,2020-12-10,Indonesia,notebook,5,4.99,24.950000000000003,12,10,2020
1568069,2020-12-10,Ethiopia,pen,2,1.25,2.5,12,10,2020
1567697,2020-12-10,Brunei Darussalam,laptop,15,900.0,13500.0,12,10,2020
1568465,2020-12-10,Netherlands,pencil,2,0.99,1.98,12,10,2020
1568489,2020-12-10,Wallis and Futuna,ruler,5,3.99,19.950000000000003,12,10,2020
1568795,2020-12-10,Guinea,wireless mouse,6,25.99,155.94,12,10,2020
1567143,2020-12-10,Mauritius,pencil,2,0.99,1.98,12,10,2020
1568965,2020-12-10,Albania,wireless mouse,11,25.99,285.89,12,10,2020
1567763,2020-12-10,Tokelau,laptop,4,900.0,3600.0,12,10,2020
1567161,2020-12-10,Liechtenstein,headphones,3,99.99,299.96999999999997,12,10,2020
1567195,2020-12-10,Marshall Islands,notebook,9,4.99,44.910000000000004,12,10,2020
1567167,2020-12-10,France,wireless mouse,5,25.99,129.95,12,10,2020
1567791,2020-12-10,Oman,laptop,10,900.0,9000.0,12,10,2020
1568512,2020-12-10,Bouvet Island,charging cable,2,11.95,23.9,12,10,2020
1567237,2020-12-10,Christmas Island,charging cable,4,11.95,47.8,12,10,2020
1567672,2020-12-10,Guinea,notebook,14,4.99,69.86,12,10,2020
1567608,2020-12-10,"Congo, The Democratic Republic of the",headphones,8,99.99,799.92,12,10,2020
1568242,2020-12-10,Nicaragua,wireless mouse,11,25.99,285.89,12,10,2020
1569022,2020-12-10,Nicaragua,mouse pad,10,5.99,59.900000000000006,12,10,2020
1568778,2020-12-10,Dominica,laptop,8,900.0,7200.0,12,10,2020
1568691,2020-12-10,Serbia,ruler,4,3.99,15.96,12,10,2020
1568751,2020-12-10,Poland,laptop,12,900.0,10800.0,12,10,2020
1567067,2020-12-10,Yemen,pen,3,1.25,3.75,12,10,2020
1568674,2020-12-10,Chad,pencil,4,0.99,3.96,12,10,2020
1567017,2020-12-10,United Kingdom,pen,9,1.25,11.25,12,10,2020
1567543,2020-12-10,Kyrgyzstan,pencil,14,0.99,13.86,12,10,2020
1568150,2020-12-10,Croatia,mouse pad,13,5.99,77.87,12,10,2020
1569120,2020-12-10,Rwanda,headphones,4,99.99,399.96,12,10,2020
1568829,2020-12-10,Samoa,laptop,2,900.0,1800.0,12,10,2020
1566927,2020-12-10,Iceland,laptop,6,900.0,5400.0,12,10,2020
1568774,2020-12-10,"Tanzania, United Republic of",laptop,1,900.0,900.0,12,10,2020
1568326,2020-12-10,Hong Kong,laptop,6,900.0,5400.0,12,10,2020
1568709,2020-12-10,Belgium,charging cable,13,11.95,155.35,12,10,2020
1567128,2020-12-10,Mauritania,laptop,6,900.0,5400.0,12,10,2020
1568722,2020-12-10,Turkmenistan,charging cable,8,11.95,95.6,12,10,2020
1569150,2020-12-10,United Kingdom,wireless mouse,7,25.99,181.92999999999998,12,10,2020
1567218,2020-12-10,Myanmar,mouse pad,7,5.99,41.93,12,10,2020
